date,release_time_utc,actual,forecast,delta,delta_k,pct_delta,delta_zscore,delta_std_series,EUR/USD_returns_1m,EUR/USD_returns_5m,EUR/USD_returns_15m,EUR/USD_returns_30m,EUR/USD_returns_1h,EUR/USD_returns_2h,EUR/USD_returns_4h,EUR/USD_returns_6h,EUR/USD_returns_12h,GBP/USD_returns_1m,GBP/USD_returns_5m,GBP/USD_returns_15m,GBP/USD_returns_30m,GBP/USD_returns_1h,GBP/USD_returns_2h,GBP/USD_returns_4h,GBP/USD_returns_6h,GBP/USD_returns_12h,USD/CAD_returns_1m,USD/CAD_returns_5m,USD/CAD_returns_15m,USD/CAD_returns_30m,USD/CAD_returns_1h,USD/CAD_returns_2h,USD/CAD_returns_4h,USD/CAD_returns_6h,USD/CAD_returns_12h,USD/JPY_returns_1m,USD/JPY_returns_5m,USD/JPY_returns_15m,USD/JPY_returns_30m,USD/JPY_returns_1h,USD/JPY_returns_2h,USD/JPY_returns_4h,USD/JPY_returns_6h,USD/JPY_returns_12h
2022-04-01,2022-04-01 12:30:00,431000.0,492000.0,-61000.0,-61.0,-12.398373983739837,-0.43583921855607066,139959.8691510419,-0.03347113792822535,-0.06422839980821839,0.002713876048252403,-0.08232090679644721,-0.09136716029056163,-0.19811295152111977,-0.08593940819409701,-0.05880064771173366,-0.1049365405317232,-0.02894885194948021,-0.09598829856932023,-0.08837017963523135,-0.10284460560997992,-0.2201636371946915,-0.24758886535736407,-0.12646077430560806,-0.15693325004189593,-0.11731903158471158,0.032803674011491,0.05520618309251272,0.06320707919287508,0.04640519738210879,0.052005824652364224,0.15441729473700952,0.13441505448611252,0.13041460643592245,0.08320931944377209,0.09296636085627263,0.04729867482161626,0.1231396534148797,0.14271151885830552,0.30254841997960863,0.2625891946992887,-0.008154943934764621,0.009785932721712909,-0.12069317023445149
2022-05-06,2022-05-06 12:30:00,428000.0,390000.0,38000.0,38.0,9.743589743589745,0.2715063984447653,139959.8691510419,-0.002831070050107533,-0.04624081081845098,-0.18968169335735138,-0.31707984561229513,-0.08210103145318132,-0.18401955325713634,-0.19723121349098544,-0.39446242698197087,-0.4860003586022053,-0.07596020977946819,-0.1381829348115846,-0.17373877768708226,-0.34828564271226725,-0.22141593063378004,-0.1931328738009917,-0.1397991094877542,-0.26909308358047784,-0.29333570372286016,0.04596125232728232,-0.0054530299371354845,0.03193917534607432,0.2352592915735125,0.1277567013842973,0.3692480271716666,0.38872313409001,0.5390709594995706,0.4868776729584315,0.0038345322637509793,-0.04294676135405893,0.08742733561360516,0.20323020997897628,0.10353237112136363,0.017638848413267585,-0.02224028712977312,0.11656978081812568,0.08282589689709963
2022-06-03,2022-06-03 12:30:00,390000.0,325000.0,65000.0,65.0,20.0,0.4644188394449933,139959.8691510419,-0.004656881007365646,-0.04004917666343142,-0.257059831607171,-0.18348111169063663,-0.06333358170032169,-0.05960807689441677,-0.09406899634900114,-0.14902019223605226,-0.18534386409357875,-0.007166632160653874,-0.06449968944593791,-0.2548135879345662,-0.1696102944689498,-0.04220350050165784,-0.1337771336656451,-0.3957573537608829,-0.4626459205937054,-0.5757194502396719,-0.05566467599183676,-0.049302998735621814,0.07156886913233887,-0.011928144855398637,-0.09224432021502865,-0.0612311435910028,0.025446709024824533,0.1129197712977008,0.12564312581011305,-0.007671888665544708,0.0966657971859549,0.18565970570634327,0.15957528424347384,0.13579242938025907,0.11277676338360314,0.38052567781137075,0.42425544320500613,0.3337271569515
2022-07-08,2022-07-08 12:30:00,372000.0,260000.0,112000.0,112.0,43.07692307692308,0.8002293848898346,139959.8691510419,-0.2245907129770149,0.065013101124934,-0.16154770582555447,-0.06796824208515528,0.1930692094012847,0.1635177997990499,0.09850469867413779,0.1861738804940944,0.2994542839693386,-0.22304152067711538,-0.0024967334404133335,-0.35120717061845025,-0.199738675233233,-0.04161222400691969,0.012483667202066668,0.06491506945080211,0.09154689281522331,0.11068851585842301,0.014580503564542706,-0.16729209353009883,-0.05832201425820491,-0.1458050356454952,-0.40978888965627613,-0.5103176247592333,-0.48038922270567586,-0.5601982948484844,-0.7259555985296732,-0.008807856608094754,-0.04697523524316507,0.18056106046594247,0.163679335300431,0.13064987302006525,-0.19377284537806372,-0.05798505600327308,-0.05431511574990374,-0.1629453472497321
2022-08-05,2022-08-05 12:30:00,528000.0,250000.0,278000.0,278.0,111.20000000000002,1.9862836517801252,139959.8691510419,-0.49942336636759393,-0.48574053441231446,-0.5658828358646536,-0.6782775269258533,-0.7476690318418983,-0.5707695615629769,-0.5942258449148816,-0.5131061983228735,-0.48183115385366004,-0.4036410066312555,-0.4687178219860946,-0.6005189670085274,-0.8492936282383987,-0.9530870299435792,-0.6540631821738999,-0.6112278100415982,-0.5519172947815107,-0.597223938382963,0.049487724724529204,0.06108641020684852,0.053353953218641365,0.24047941233326475,0.3796636381210106,0.03324956504928903,0.07500483278561108,0.010825439783493445,-0.027836845157542315,0.09994033412886792,0.22896778042958527,0.43332338902147133,0.48254773269689083,0.5802505966587048,0.9158711217183622,0.8964797136038172,0.7249403341288633,0.6511038186157446
2022-09-02,2022-09-02 12:30:00,315000.0,295000.0,20000.0,20.0,6.779661016949152,0.14289810444461332,139959.8691510419,0.0179513518365299,-0.03989189297004676,-0.27824595346610276,-0.1655513558257118,-0.1755243290682235,-0.1854973023107352,-0.3680027126487191,-0.6073540704690329,-0.7539567771339681,0.0017259382631804711,-0.13030833887071,-0.34432468350606565,-0.3797064179014282,-0.2373165111883974,-0.041422518316522924,-0.3408728069796856,-0.6437749721692474,-0.7542350210132958,-0.1322992700729815,-0.16195255474452291,-0.06538929440388237,-0.13762165450120645,-0.2486313868613051,-0.4151459854014614,-0.2509124087591133,-0.17183698296836442,-0.21365571776155562,-0.18422231864060612,-0.14154533362733906,0.08464268694297628,0.06614932677055381,-0.21623005740054627,-0.37555746811675,-0.2966050458421958,-0.3428384462732318,-0.3179435383488294
2022-10-07,2022-10-07 12:30:00,263000.0,248000.0,15000.0,15.0,6.048387096774194,0.10717357833345999,139959.8691510419,-0.2948137266903394,-0.2550291753376645,-0.480474966336148,-0.44477088178887975,-0.3458195617578655,-0.34173909495247023,-0.3815236463051451,-0.5569837189374485,-0.6528746888644135,-0.42016057091882175,-0.2970561998215928,-0.6770740410347891,-0.5816235504014345,-0.5102586975914316,-0.8858162355040137,-0.8876003568242554,-1.083853702051749,-1.0401427297056203,-0.07993895570655869,-0.18313288034592332,-0.08865956905635689,-0.18313288034592332,-0.2885069583227375,-0.4353039497111253,-0.4244031830238776,-0.37716652737909434,-0.16932524254205467,0.005511767623864132,-0.05649561814473463,0.03513751860220727,-0.02618089621342316,-0.05649561814473463,0.034448547649219355,0.06820812434547038,0.11712506200737714,0.050983850520850915
2022-11-04,2022-11-04 12:30:00,261000.0,197000.0,64000.0,64.0,32.48730964467005,0.45727393422276263,139959.8691510419,-0.2114575246189695,0.061292036121433205,0.22473746577861112,0.6476525150165501,0.8764761165365946,1.405630695051689,1.2595513422955862,1.499611817104567,1.7039186041760337,-0.2331356295555239,0.036622838359298755,0.16524939259681892,0.6681434900671654,0.7530012862655368,1.2112333857367457,0.8950264399028081,1.393454337573231,1.618550807488916,-0.31117066063360677,-0.5483925289754795,-0.7285054290128131,-0.9496196396277613,-0.9357084806817942,-1.2432183100138376,-1.0162467693163686,-1.1634121876395664,-1.342792921416597,-0.038462057517656356,-0.15519777594840564,-0.2780064508293001,-0.6477820213498211,-0.682870214172931,-1.0128341812979964,-0.6943413541343313,-0.8259220772210273,-1.0614178328992343
2022-12-02,2022-12-02 13:30:00,263000.0,200000.0,63000.0,63.0,31.5,0.450129029000532,139959.8691510419,-0.5846454637776226,-0.8171749095982466,-0.811480310925093,-0.6786063418847214,-0.4925827852282137,-0.756432523751225,-0.04176039026982868,-0.16799066085818068,-0.03606579159667501,-0.6502607561929675,-0.8670143415906113,-0.9281290743155158,-0.6804106910039177,-0.5052151238591903,-0.585071707953061,0.15482398956975332,-0.025260756192962225,0.042372881355920294,0.14012247742472453,0.1564330303524604,0.15346747527468577,-0.0667249892498555,-0.22834774098841742,-0.027431384469386685,-0.21277857683011286,-0.027431384469386685,-0.1705194169718694,0.22163611782176862,0.3804753355940326,0.4587867638910506,0.07535628005940133,-0.050976307098996296,0.13372045775247057,-0.55482908161381,-0.5503963592573746,-0.8023227465147815
2023-01-06,2023-01-06 13:30:00,223000.0,200000.0,23000.0,23.0,11.5,0.16433282011130532,139959.8691510419,-0.1500360846279404,-0.0940099517605544,0.0,0.11774983856876096,-0.09211076081588439,0.5422190146997267,0.8764766209594781,1.0834884339271396,1.0493029969233112,-0.22233408843024088,-0.22317308499034189,-0.031042872724220277,0.07550969041027963,-0.1275274771373409,0.6770702240120834,1.2509438711301266,1.4615320077187677,1.4128702072321475,-0.2804545853958584,-0.3924899680735795,-0.6495123165695157,-0.8377024691719557,-0.8347734395594633,-0.9402185056090889,-1.537740546556919,-1.5882663073723668,-1.5655663278755716,-0.27465186020962956,-0.49363104605245134,-0.8343478131773472,-0.9568276967843579,-0.6881142551738627,-1.3005136732088316,-1.805279254134636,-1.9552243237625926,-1.9938240446569129
2023-02-03,2023-02-03 13:30:00,517000.0,193000.0,324000.0,324.0,167.87564766839378,2.3149492920027357,139959.8691510419,-0.561905720639514,-0.5975968006149981,-0.7586642384530323,-0.8007614097061466,-0.6781305195340153,-0.6186453862415553,-0.9023437142517209,-1.0954416084780074,-1.228139213515021,-0.5694165318693464,-0.6037285753966315,-0.931326895740393,-0.9256082218191788,-0.9860627747005887,-1.0187409113932309,-1.2752642844304938,-1.5048281946963287,-1.5317876574677567,0.007457566446932781,-0.10067714703337727,-0.0014915132893766206,0.07457566446917877,0.0439996420368173,-0.2759299585359168,-0.1961339975539115,-0.05369447841779017,-0.07606717775853883,-0.0594016632465695,-0.05863021307453243,0.2846651134803201,0.34098097603876326,0.594016632465695,1.0283430793205053,1.1687470106305728,1.152546557017882,1.180318763211085
2023-03-10,2023-03-10 13:30:00,311000.0,224000.0,87000.0,87.0,38.839285714285715,0.621606754334068,139959.8691510419,-0.015053864609320225,-0.019758197299717124,0.07621018958460529,-0.06491979112763602,0.2051089053017687,0.594627652067543,0.3368302206331953,0.12513524956483335,0.09596838688432241,-0.08302682596746096,-0.04732529080145459,-0.0448344860224326,-0.21586974751541693,0.04234368124341062,0.5288808814128019,0.10793487375771768,-0.13035211676891556,-0.1652233836752602,-0.19607701268350494,-0.16858281902308378,-0.3082243815615205,-0.1917358242108111,-0.22935945764084592,-0.2308065204650879,-0.14615334524747747,0.1526651279565343,-0.010852971181734629,-0.3635406075590216,-0.4725296428231927,-0.49593668395376056,-0.2545515722948506,-0.9201893044451505,-1.6736034408350542,-1.3298125242299537,-1.393450417303656,-1.279341091792192
2023-04-07,2023-04-07 12:30:00,236000.0,228000.0,8000.0,8.0,3.508771929824561,0.05715924177784533,139959.8691510419,-0.02015722636566207,-0.22905939051876884,-0.16034157336315444,-0.0879588059592157,-0.10536731963863447,-0.012827325869053984,-0.021073463927722826,-0.044895640541688944,-0.1035348445144926,0.016087257283503964,-0.2026994417721785,-0.251765576486871,-0.12387188108300194,-0.17937291871108527,-0.08124064928170038,-0.10939334952784123,-0.13432859831727775,-0.16811183861262893,-0.05844103004165355,0.05770127016770378,0.014795197478896719,-0.07841454663816576,-0.02293255609229484,-0.10578566197412634,-0.04216631281485729,-0.008137358613398123,-0.08951094474734651,-0.1247740832885851,0.07335203684239022,0.001512413130778023,-0.08242651562701538,0.014367924742326739,-0.08998858128086251,-0.09074478784625152,-0.07940168936548082,-0.0771330696693138
2023-05-05,2023-05-05 12:30:00,253000.0,181000.0,72000.0,72.0,39.77900552486188,0.514433176000608,139959.8691510419,-0.09990282180062131,-0.18254970165385193,-0.34148600906390925,-0.2879017682799363,-0.1988974361303018,-0.03905292124932388,0.12079159363165405,0.08264687985323062,0.049951410900310654,-0.11111463855995966,-0.12063875043651909,-0.2642941045747528,-0.22064192514048103,-0.13095653830279766,0.11587669449823938,0.33255023969015984,0.2881043842661689,0.19365694149020588,-0.07918183701862819,-0.182044223425993,-0.16576384572122219,-0.2775064381493756,-0.37518870437795115,-0.4987715715004564,-0.6726756060740641,-0.9457419412130371,-1.051564396293998,-0.14137152585026647,-0.2102068761333717,0.009622145738503557,-0.0962214573849935,-0.1694977980089449,-0.2657192553939384,-0.22723067243994519,-0.23463232300801515,-0.23907331334886134
2023-06-02,2023-06-02 12:30:00,339000.0,193000.0,146000.0,146.0,75.64766839378238,1.0431561624456773,139959.8691510419,-0.07153673922537411,-0.037161942454728016,-0.14493157557345576,-0.13099584715294307,0.045523379507035625,-0.3112312680583781,-0.4589499893159364,-0.48589239759562863,-0.5332738742254131,-0.03272512491419803,-0.007183564005566904,-0.126111456986426,-0.1069552863049438,0.047890426703696656,-0.1939562281500051,-0.542758169308633,-0.6401353702728269,-0.6800440591925739,-0.0810728391113253,-0.17255870342961166,-0.14131962780872853,-0.09520480189219155,-0.20602914159484118,-0.057271638638285674,0.015619537810441548,-0.07363496396349836,-0.13685690272003567,-0.15274182329276512,-0.3528120988734324,-0.17210346286507855,-0.12262371729137278,-0.2703458562505691,0.09250561129000086,0.30763493987135415,0.3865156936845313,0.3298649704914328
2023-07-07,2023-07-07 12:30:00,209000.0,224000.0,-15000.0,-15.0,-6.696428571428571,-0.10717357833345999,139959.8691510419,-0.05861557342516201,0.08883922847250704,-0.06319491509901264,-0.06227904676423845,-0.08242815012914868,0.1236422251937027,0.45060722070595455,0.47075632407084445,0.42129943399336334,-0.018750878947452067,0.06406550307044243,-0.15235089144804587,-0.1484444583339854,-0.1578198978077201,0.07578480241260648,0.2711064581152134,0.30782692938730194,0.27266903136084447,-0.0457024694317909,-0.14534883720928965,-0.04720091105249853,-0.06817909374250528,-0.16333013665786447,-0.3378985854711111,-0.5079717094222016,-0.5866398945097102,-0.5596679453368397,-0.0468050325888624,-0.27594011750157654,0.04470928486103193,0.1306349417032923,-0.23961382355200553,-0.5050752024142907,-0.7181428880800798,-0.6978839933774339,-0.7432918608144027
2023-08-04,2023-08-04 12:30:00,187000.0,205000.0,-18000.0,-18.0,-8.780487804878048,-0.128608294000152,139959.8691510419,-0.021860710837449036,-0.11567959484816864,0.04189969577176551,0.10383837647786774,0.41171005410524636,0.40806660229902164,0.541052593226808,0.3698103583334808,0.22133969722914873,-0.06515322783219404,-0.17897513187640024,-0.01883948756593962,0.057303441346404756,0.2786674202461822,0.2276438080884298,0.3053566942979111,0.18446998241648413,0.02668927405174634,0.007478201043956042,0.12638159764286871,0.018695502609881804,-0.05683432793407921,-0.07627765064836159,-0.14881620077475344,-0.32081482478575907,-0.03140844438462534,0.05384304751647685,-0.26731419214432517,-0.1399550744211029,-0.35758521514593516,-0.4506553396359807,-0.709572227315019,-0.8439290987592906,-0.7326648145945132,-0.7305654884781864,-0.8439290987592906
2023-09-01,2023-09-01 12:30:00,187000.0,169000.0,18000.0,18.0,10.650887573964498,0.128608294000152,139959.8691510419,0.110439272205184,0.14909301747701068,-0.024848836246168442,-0.0027609818051275562,0.08651076322739823,-0.4564823251148178,-0.744544760116691,-0.8117286507081964,-0.8651076322740435,0.08033646803081304,0.12680560149960535,-0.011026574043446985,-0.020477923223534405,0.007088511885065567,-0.5497534773088847,-0.8939401099506932,-0.8577099380936681,-0.8939401099506932,-0.05918385464446291,0.05548486372917678,0.25375077678809543,0.204924096706414,0.2019649039741884,0.47864942443701175,0.6746959429467654,0.6192110792175886,0.5185985263220164,-0.27952961912368557,-0.3800501225523894,-0.36972267356999683,-0.3428713062157407,-0.22238440142106214,0.4475227892374251,0.6561372586819442,0.6306628845253482,0.6320398777230085
2023-10-06,2023-10-06 12:30:00,336000.0,171000.0,165000.0,165.0,96.49122807017544,1.17890936166806,139959.8691510419,-0.24340578680683442,-0.4631339678931724,-0.47828763555429266,-0.5701567457498616,-0.42714400719799345,-0.16953165695884437,0.21878107685751141,0.372211961926409,0.2301463276033674,-0.33573809153366735,-0.5904077170628599,-0.6248003996102184,-0.7034122454327416,-0.44137275935767617,-0.14739721091722202,0.23583553746755162,0.3316437245637541,0.16705017237285286,-0.09385230993088492,-0.1178610403783161,-0.23499454347035764,-0.19643506729720966,-0.31138595853037915,-0.23790469261550426,-0.5369225172790225,-0.6947981084030519,-0.6227719170607583,-0.016740548286441285,0.037498828161627716,0.0763369001861578,0.06227483962555929,0.021427901806647127,-0.08437236336364809,-0.08035463177490294,-0.0073658412460295974,-0.04687353520202037
2023-11-03,2023-11-03 12:30:00,150000.0,178000.0,-28000.0,-28.0,-15.730337078651685,-0.20005734622245866,139959.8691510419,0.016830766641426968,0.0009350425911961544,0.16456749604944354,0.14306151645207735,0.14306151645207735,0.08134870543354639,0.4011332716205342,0.4039383993941019,0.325394821734144,0.0056990262806538,-0.008141466115217131,0.1758556680887045,0.2475005699026225,0.337056697170029,0.3460123098967552,0.7758817207802813,0.8003061191259326,0.7685544012765732,-0.16817245320656338,-0.15652414475936025,-0.22787003399850592,-0.2788313834550339,-0.33998500280288685,-0.21403766771745317,-0.4622922414985606,-0.4804927234473286,-0.6049840199768518,-0.2690857744208637,-0.2850710679508167,-0.4742303747219342,-0.49021566825188717,-0.478892752001488,-0.29239766081870877,-0.5375054949446618,-0.5408357644300655,-0.5461641956067039
2023-12-08,2023-12-08 13:30:00,199000.0,184000.0,15000.0,15.0,8.152173913043478,0.10717357833345999,139959.8691510419,-0.2840909090909149,-0.2775920974450431,-0.04827688651218768,-0.1773247177659015,-0.25252525252525765,0.10490938799760967,-0.1996063576946019,-0.08912655971480168,-0.1114081996435021,-0.3086812627291326,-0.3078856924643616,-0.029436099796332535,-0.1718431771894222,-0.41051425661914887,-0.08273930753565363,-0.2537869144602872,-0.11853996945010113,-0.19968813645621278,-0.009558191002063355,-0.08381798263349623,-0.19189906550301827,-0.08528847355690064,-0.006617209155270863,-0.30880309391290145,0.005146718231882779,-0.12131550118006376,-0.17572366534568404,0.03788948670079487,-0.09162366784007975,-0.5766090976101992,-0.6055428874544401,-0.47258523412256814,-0.7371227412699132,-0.21493672455719826,-0.2170034238317967,-0.17704723785642296
